Yas;Departman;Evden_Uzaklik;Egitim_Seviyesi;Egitim_Alani;Cinsiyet;Is_Memnuniyeti;Medeni_Durum;Aylik_Gelir;Onceki_Sirket_Sayisi;Fazla_Mesai;Toplam_Calisma_Yili;Sirketteki_Yil;Son_Terfi_Suresi;Is_Seyahati;Is_Yasam_Dengesi;Is_Seviyesi;Maas_Artis_Yuzdesi;Ortam_Memnuniyeti;Mevcut_Mudurle_Yil;Istifa
19;Satış;21;3;Diğer;Erkek;2;Bekar;2121;1;Evet;1;1;0;Nadiren_Seyahat;4;1;13;4;0;Evet
20;Araştırma ve Geliştirme;4;3;Teknik Derece;Erkek;1;Bekar;2973;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;19;1;0;Evet
31;Araştırma ve Geliştirme;12;3;Tıp;Kadın;4;Evli;5855;0;Evet;10;9;8;Nadiren_Seyahat;1;2;11;4;5;Hayır
40;Araştırma ve Geliştirme;9;4;Tıp;Erkek;2;Boşanmış;3617;8;Evet;3;1;0;Sık_Seyahat;3;1;14;4;0;Hayır
32;Araştırma ve Geliştirme;3;4;Tıp;Kadın;1;Evli;6725;1;Hayır;8;8;6;Nadiren_Seyahat;4;2;12;3;3;Hayır
36;Satış;3;1;Yaşam Bilimleri;Erkek;4;Evli;10325;1;Evet;16;16;3;Nadiren_Seyahat;3;3;11;3;7;Evet
33;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Kadın;4;Bekar;6949;0;Hayır;6;5;1;Nadiren_Seyahat;3;2;14;2;4;Hayır
37;Satış;1;4;Yaşam Bilimleri;Erkek;3;Evli;10609;5;Hayır;17;14;11;Nadiren_Seyahat;1;3;11;1;7;Evet
45;Araştırma ve Geliştirme;4;2;Yaşam Bilimleri;Erkek;2;Evli;4447;1;Hayır;9;9;0;Seyahat_Etmiyor;2;2;12;3;8;Hayır
29;Satış;20;3;Teknik Derece;Kadın;4;Evli;2157;1;Hayır;3;3;0;Sık_Seyahat;3;1;15;3;2;Hayır
35;Satış;18;3;Tıp;Kadın;3;Evli;4601;1;Hayır;5;5;1;Nadiren_Seyahat;3;2;16;3;0;Hayır
52;Araştırma ve Geliştirme;1;2;Yaşam Bilimleri;Erkek;4;Evli;17099;2;Hayır;26;9;7;Nadiren_Seyahat;2;4;15;4;8;Hayır
58;Araştırma ve Geliştirme;2;3;Teknik Derece;Erkek;3;Bekar;2479;4;Hayır;7;1;0;Nadiren_Seyahat;3;1;24;4;0;Evet
53;Satış;2;2;Tıp;Erkek;3;Boşanmış;14852;6;Hayır;22;17;15;Nadiren_Seyahat;4;4;13;3;2;Hayır
30;Satış;8;2;Diğer;Erkek;3;Boşanmış;7264;5;Hayır;10;8;7;Nadiren_Seyahat;4;3;11;3;7;Hayır
38;Satış;10;3;Teknik Derece;Kadın;4;Bekar;5666;1;Evet;6;5;1;Seyahat_Etmiyor;3;2;13;3;3;Hayır
35;Satış;3;4;Yaşam Bilimleri;Erkek;4;Boşanmış;7823;6;Hayır;12;10;0;Nadiren_Seyahat;3;3;13;4;8;Hayır
39;Satış;2;5;Yaşam Bilimleri;Erkek;3;Bekar;7880;0;Hayır;9;8;0;Nadiren_Seyahat;3;3;18;1;7;Hayır
40;Satış;24;3;Yaşam Bilimleri;Kadın;2;Bekar;13194;4;Evet;22;1;0;Seyahat_Etmiyor;2;4;16;2;0;Evet
47;Araştırma ve Geliştirme;16;4;Tıp;Erkek;3;Boşanmış;5067;1;Evet;20;19;2;Sık_Seyahat;4;2;19;3;7;Hayır
36;Satış;8;4;Teknik Derece;Erkek;4;Boşanmış;5079;4;Hayır;12;7;0;Seyahat_Etmiyor;3;2;13;1;7;Hayır
31;Araştırma ve Geliştirme;9;2;Tıp;Erkek;1;Bekar;2321;0;Evet;4;3;1;Seyahat_Etmiyor;3;1;22;3;2;Evet
33;Satış;17;3;Yaşam Bilimleri;Erkek;3;Bekar;17444;1;Hayır;10;10;6;Seyahat_Etmiyor;3;4;11;4;0;Hayır
29;Araştırma ve Geliştirme;10;3;Yaşam Bilimleri;Kadın;1;Bekar;2404;6;Evet;3;0;0;Nadiren_Seyahat;3;1;20;4;0;Evet
33;Araştırma ve Geliştirme;13;1;Yaşam Bilimleri;Kadın;4;Bekar;3452;3;Hayır;5;3;0;Nadiren_Seyahat;3;1;18;2;2;Hayır
45;Araştırma ve Geliştirme;1;4;Tıp;Kadın;4;Boşanmış;2270;3;Hayır;8;5;0;Nadiren_Seyahat;3;1;14;4;2;Hayır
50;Araştırma ve Geliştirme;1;2;Tıp;Erkek;4;Boşanmış;17399;9;Hayır;32;5;1;Nadiren_Seyahat;2;4;22;4;3;Hayır
33;Araştırma ve Geliştirme;1;4;Diğer;Kadın;2;Evli;5488;1;Evet;6;6;1;Sık_Seyahat;3;2;13;3;2;Hayır
41;Araştırma ve Geliştirme;9;3;Tıp;Erkek;3;Boşanmış;19419;2;Hayır;21;18;0;Sık_Seyahat;4;5;17;1;11;Hayır
27;Araştırma ve Geliştirme;16;4;Teknik Derece;Kadın;2;Evli;2811;9;Hayır;4;2;2;Nadiren_Seyahat;3;1;14;3;2;Hayır
45;Araştırma ve Geliştirme;23;2;Yaşam Bilimleri;Erkek;1;Evli;3633;1;Evet;9;9;0;Seyahat_Etmiyor;3;2;15;4;8;Hayır
47;Satış;4;2;Yaşam Bilimleri;Kadın;4;Bekar;4163;1;Evet;9;9;0;Nadiren_Seyahat;3;2;17;4;7;Hayır
30;Araştırma ve Geliştirme;22;3;Yaşam Bilimleri;Kadın;3;Evli;2132;4;Evet;7;5;0;Nadiren_Seyahat;3;1;11;1;1;Evet
50;Araştırma ve Geliştirme;24;3;Yaşam Bilimleri;Erkek;3;Evli;13973;3;Evet;22;12;1;Nadiren_Seyahat;3;4;18;4;5;Hayır
38;Araştırma ve Geliştirme;10;1;Tıp;Erkek;3;Evli;2684;0;Hayır;3;2;0;Sık_Seyahat;2;1;17;3;2;Hayır
46;Araştırma ve Geliştirme;7;2;Tıp;Erkek;3;Boşanmış;10845;6;Hayır;13;8;0;Nadiren_Seyahat;3;3;13;4;7;Hayır
24;Araştırma ve Geliştirme;17;1;Tıp;Kadın;3;Boşanmış;4377;1;Hayır;5;4;3;Nadiren_Seyahat;3;2;15;4;2;Hayır
35;Araştırma ve Geliştirme;14;4;Diğer;Erkek;2;Boşanmış;3743;1;Evet;5;4;0;Nadiren_Seyahat;1;1;24;3;2;Evet
31;Araştırma ve Geliştirme;1;1;Yaşam Bilimleri;Kadın;1;Evli;4148;1;Hayır;4;4;0;Sık_Seyahat;3;2;12;3;3;Hayır
18;Araştırma ve Geliştirme;5;2;Yaşam Bilimleri;Erkek;4;Bekar;1051;1;Hayır;0;0;0;Seyahat_Etmiyor;3;1;15;2;0;Hayır
54;Araştırma ve Geliştirme;17;3;Teknik Derece;Kadın;3;Evli;10739;8;Hayır;22;10;0;Nadiren_Seyahat;3;3;11;3;8;Hayır
35;Araştırma ve Geliştirme;25;4;Tıp;Kadın;3;Boşanmış;10388;1;Evet;16;16;10;Nadiren_Seyahat;2;3;11;3;1;Hayır
30;Araştırma ve Geliştirme;8;2;Yaşam Bilimleri;Kadın;1;Evli;11416;0;Evet;9;8;1;Nadiren_Seyahat;2;3;12;2;7;Hayır
20;Araştırma ve Geliştirme;11;3;Tıp;Kadın;1;Bekar;2600;1;Evet;1;1;0;Nadiren_Seyahat;3;1;15;4;0;Evet
30;Araştırma ve Geliştirme;5;3;Tıp;Kadın;2;Bekar;2422;0;Hayır;4;3;1;Sık_Seyahat;3;1;17;2;2;Evet
26;Araştırma ve Geliştirme;2;2;Tıp;Erkek;4;Evli;5472;1;Hayır;8;8;1;Nadiren_Seyahat;3;2;12;4;3;Hayır
22;Araştırma ve Geliştirme;8;1;Yaşam Bilimleri;Erkek;1;Evli;2451;1;Hayır;4;4;1;Nadiren_Seyahat;2;1;15;2;1;Hayır
48;Araştırma ve Geliştirme;6;3;Yaşam Bilimleri;Erkek;3;Bekar;4240;2;Hayır;19;2;2;Nadiren_Seyahat;3;2;13;1;2;Hayır
48;Araştırma ve Geliştirme;4;4;Yaşam Bilimleri;Erkek;3;Bekar;10999;7;Hayır;27;15;4;Nadiren_Seyahat;3;3;14;3;8;Hayır
41;Araştırma ve Geliştirme;7;2;Tıp;Kadın;3;Bekar;5003;6;Hayır;8;2;2;Nadiren_Seyahat;3;2;14;4;1;Hayır
39;Araştırma ve Geliştirme;1;1;Yaşam Bilimleri;Kadın;4;Evli;12742;1;Hayır;21;21;11;Nadiren_Seyahat;3;4;16;4;8;Hayır
27;Araştırma ve Geliştirme;2;4;Yaşam Bilimleri;Kadın;4;Evli;4227;0;Hayır;4;3;2;Nadiren_Seyahat;3;2;18;1;2;Hayır
35;Araştırma ve Geliştirme;10;3;Diğer;Erkek;4;Boşanmış;3917;1;Hayır;3;3;1;Nadiren_Seyahat;2;1;20;2;2;Hayır
42;Satış;5;2;Pazarlama;Erkek;3;Evli;18303;6;Hayır;21;1;0;Nadiren_Seyahat;4;5;13;4;0;Hayır
50;Araştırma ve Geliştirme;9;3;Yaşam Bilimleri;Erkek;4;Evli;2380;4;Hayır;8;1;0;Nadiren_Seyahat;3;1;18;1;0;Hayır
59;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Kadın;4;Bekar;13726;3;Evet;30;5;4;Nadiren_Seyahat;3;4;13;3;3;Hayır
37;Araştırma ve Geliştirme;11;2;Tıp;Kadın;2;Evli;4777;5;Hayır;15;1;0;Nadiren_Seyahat;1;2;15;1;0;Evet
55;Araştırma ve Geliştirme;18;4;Tıp;Erkek;2;Evli;6385;3;Evet;17;8;6;Sık_Seyahat;3;2;14;3;7;Hayır
41;Araştırma ve Geliştirme;7;1;Yaşam Bilimleri;Kadın;3;Boşanmış;19973;1;Hayır;21;21;5;Seyahat_Etmiyor;3;5;22;2;10;Hayır
38;Satış;3;4;Yaşam Bilimleri;Erkek;4;Bekar;6861;8;Evet;19;1;0;Nadiren_Seyahat;3;2;12;2;0;Hayır
26;Satış;29;2;Tıp;Erkek;1;Bekar;4969;8;Hayır;7;2;2;Seyahat_Etmiyor;3;2;18;2;2;Evet
52;Satış;2;1;Pazarlama;Kadın;4;Evli;19845;1;Hayır;33;32;6;Nadiren_Seyahat;3;5;15;1;9;Evet
44;Satış;28;3;Tıp;Kadın;4;Evli;13320;3;Evet;23;12;11;Nadiren_Seyahat;3;4;18;4;11;Hayır
50;Satış;1;3;Yaşam Bilimleri;Kadın;3;Evli;6347;0;Hayır;19;18;0;Seyahat_Etmiyor;3;2;12;4;13;Hayır
36;Araştırma ve Geliştirme;16;4;Yaşam Bilimleri;Kadın;1;Bekar;2743;1;Hayır;18;17;15;Nadiren_Seyahat;3;1;16;3;14;Evet
39;Araştırma ve Geliştirme;22;3;Tıp;Kadın;1;Bekar;10880;1;Evet;21;21;2;Sık_Seyahat;3;3;13;4;8;Hayır
33;Satış;8;1;Yaşam Bilimleri;Kadın;4;Bekar;2342;0;Hayır;3;2;2;Seyahat_Etmiyor;2;1;19;2;2;Hayır
45;Satış;11;2;Yaşam Bilimleri;Kadın;4;Evli;17650;3;Hayır;26;9;1;Nadiren_Seyahat;4;4;13;4;1;Hayır
32;Araştırma ve Geliştirme;29;4;Tıp;Kadın;3;Bekar;4025;9;Hayır;10;8;7;Seyahat_Etmiyor;3;1;12;4;7;Hayır
34;Satış;1;4;Pazarlama;Erkek;4;Boşanmış;9725;0;Hayır;16;15;0;Nadiren_Seyahat;2;2;11;2;9;Hayır
59;Satış;1;2;Teknik Derece;Erkek;4;Evli;11904;3;Evet;14;6;0;Nadiren_Seyahat;1;3;14;2;4;Hayır
45;İnsan Kaynakları;24;4;Tıp;Erkek;2;Bekar;2177;1;Hayır;6;6;0;Nadiren_Seyahat;3;1;16;2;4;Hayır
53;Satış;2;3;Pazarlama;Kadın;2;Evli;7525;2;Hayır;30;15;6;Sık_Seyahat;3;3;12;3;12;Hayır
36;Araştırma ve Geliştirme;15;3;Diğer;Erkek;3;Boşanmış;4834;7;Hayır;9;1;0;Nadiren_Seyahat;2;2;14;1;0;Evet
26;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Erkek;1;Evli;2042;6;Evet;6;3;1;Sık_Seyahat;3;1;14;1;2;Evet
34;Satış;10;4;Yaşam Bilimleri;Kadın;3;Evli;2220;1;Evet;1;1;0;Nadiren_Seyahat;3;1;19;3;0;Hayır
28;Satış;10;1;Tıp;Erkek;2;Evli;1052;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;22;4;0;Hayır
38;Araştırma ve Geliştirme;3;4;Diğer;Erkek;3;Evli;2821;3;Hayır;8;2;2;Sık_Seyahat;3;1;16;3;2;Hayır
50;Araştırma ve Geliştirme;2;4;Tıp;Erkek;3;Evli;19237;2;Evet;29;8;7;Nadiren_Seyahat;2;5;11;2;7;Hayır
37;Araştırma ve Geliştirme;3;3;Diğer;Kadın;2;Bekar;4107;3;Hayır;8;4;0;Nadiren_Seyahat;2;2;15;4;1;Hayır
40;Satış;26;3;Pazarlama;Erkek;1;Evli;8396;1;Hayır;8;7;7;Nadiren_Seyahat;2;2;14;3;5;Hayır
26;Araştırma ve Geliştirme;1;1;Tıp;Kadın;3;Boşanmış;2007;1;Hayır;5;5;1;Sık_Seyahat;3;1;13;1;3;Hayır
46;Araştırma ve Geliştirme;1;4;Tıp;Erkek;4;Boşanmış;19627;9;Hayır;23;2;2;Nadiren_Seyahat;3;5;17;4;2;Hayır
54;Satış;2;4;Yaşam Bilimleri;Kadın;3;Evli;10686;6;Hayır;13;9;7;Nadiren_Seyahat;3;3;11;3;0;Hayır
56;Araştırma ve Geliştirme;9;3;Tıp;Kadın;3;Evli;2942;2;Hayır;18;5;0;Sık_Seyahat;3;1;19;1;3;Hayır
36;Araştırma ve Geliştirme;12;5;Tıp;Kadın;4;Bekar;8858;0;Hayır;15;14;7;Nadiren_Seyahat;2;3;11;4;8;Hayır
55;Araştırma ve Geliştirme;2;1;Tıp;Erkek;1;Bekar;16756;7;Hayır;31;9;6;Seyahat_Etmiyor;4;4;15;3;2;Hayır
43;Satış;25;3;Tıp;Erkek;4;Boşanmış;10798;5;Hayır;18;1;0;Nadiren_Seyahat;3;3;13;3;0;Hayır
20;Satış;9;3;Pazarlama;Kadın;4;Bekar;2323;1;Evet;2;2;0;Sık_Seyahat;3;1;14;4;2;Evet
21;Araştırma ve Geliştirme;10;3;Yaşam Bilimleri;Kadın;1;Bekar;1416;1;Hayır;1;1;1;Nadiren_Seyahat;2;1;13;3;0;Evet
46;Araştırma ve Geliştirme;8;4;Yaşam Bilimleri;Kadın;1;Boşanmış;4615;8;Evet;19;16;1;Nadiren_Seyahat;3;2;23;4;7;Hayır
51;Araştırma ve Geliştirme;4;4;Yaşam Bilimleri;Erkek;3;Evli;2461;9;Evet;18;10;2;Nadiren_Seyahat;4;1;12;1;7;Evet
28;Araştırma ve Geliştirme;24;2;Teknik Derece;Erkek;1;Bekar;8722;1;Hayır;10;10;1;Seyahat_Etmiyor;2;3;12;2;9;Evet
26;Araştırma ve Geliştirme;1;2;Tıp;Erkek;1;Evli;3955;1;Hayır;6;5;1;Nadiren_Seyahat;3;1;16;1;3;Hayır
30;Araştırma ve Geliştirme;20;3;Diğer;Erkek;1;Evli;9957;0;Hayır;7;6;0;Nadiren_Seyahat;2;2;15;3;2;Hayır
41;Araştırma ve Geliştirme;7;2;Teknik Derece;Kadın;3;Evli;3376;1;Hayır;10;10;0;Nadiren_Seyahat;3;1;13;2;8;Hayır
38;Araştırma ve Geliştirme;17;1;Yaşam Bilimleri;Kadın;3;Evli;8823;0;Hayır;20;19;1;Nadiren_Seyahat;2;3;18;3;9;Hayır
40;Araştırma ve Geliştirme;20;4;Teknik Derece;Erkek;4;Evli;10322;4;Hayır;14;11;11;Nadiren_Seyahat;3;3;20;1;1;Hayır
27;Araştırma ve Geliştirme;8;5;Yaşam Bilimleri;Erkek;3;Evli;4621;1;Hayır;3;3;1;Seyahat_Etmiyor;3;1;19;1;2;Hayır
55;Araştırma ve Geliştirme;2;1;Yaşam Bilimleri;Erkek;2;Evli;10976;3;Hayır;23;3;1;Sık_Seyahat;3;3;18;4;2;Hayır
28;Araştırma ve Geliştirme;10;3;Diğer;Kadın;3;Bekar;3660;3;Hayır;10;8;1;Nadiren_Seyahat;4;2;13;3;7;Hayır
44;İnsan Kaynakları;1;2;Tıp;Erkek;1;Evli;10482;9;Hayır;24;20;3;Nadiren_Seyahat;3;3;14;2;6;Evet
33;Araştırma ve Geliştirme;5;3;Yaşam Bilimleri;Erkek;4;Boşanmış;7119;4;Hayır;9;3;1;Nadiren_Seyahat;3;3;15;4;2;Hayır
35;Satış;4;3;Teknik Derece;Erkek;1;Bekar;9582;0;Evet;9;8;4;Nadiren_Seyahat;3;3;22;4;7;Evet
33;Araştırma ve Geliştirme;29;4;Tıp;Kadın;3;Bekar;4508;1;Hayır;14;13;3;Sık_Seyahat;3;2;22;1;8;Evet
28;Araştırma ve Geliştirme;15;2;Yaşam Bilimleri;Erkek;3;Boşanmış;2207;1;Hayır;4;4;2;Nadiren_Seyahat;2;1;16;1;2;Hayır
34;Araştırma ve Geliştirme;3;1;Yaşam Bilimleri;Erkek;4;Bekar;7756;0;Hayır;7;6;0;Sık_Seyahat;2;2;17;1;4;Hayır
37;Satış;10;4;Yaşam Bilimleri;Kadın;4;Boşanmış;6694;2;Evet;8;1;0;Nadiren_Seyahat;3;2;14;4;0;Hayır
25;Araştırma ve Geliştirme;4;1;Teknik Derece;Erkek;4;Evli;3691;1;Evet;7;7;5;Nadiren_Seyahat;4;1;15;4;6;Evet
26;Araştırma ve Geliştirme;21;3;Tıp;Erkek;3;Boşanmış;2377;1;Hayır;1;1;0;Nadiren_Seyahat;2;1;20;1;0;Evet
33;Araştırma ve Geliştirme;25;3;Tıp;Erkek;2;Bekar;2313;4;Evet;5;2;2;Nadiren_Seyahat;3;1;20;1;2;Evet
42;Araştırma ve Geliştirme;2;2;Tıp;Erkek;1;Evli;17665;0;Hayır;23;22;13;Nadiren_Seyahat;3;4;17;4;7;Hayır
28;Araştırma ve Geliştirme;1;3;Tıp;Erkek;2;Boşanmış;2596;1;Hayır;1;1;0;Sık_Seyahat;3;1;15;1;0;Evet
50;Satış;1;4;Diğer;Erkek;3;Bekar;4728;3;Evet;5;0;0;Sık_Seyahat;3;2;14;4;0;Evet
33;Satış;7;3;Yaşam Bilimleri;Kadın;2;Evli;4302;0;Hayır;4;3;0;Sık_Seyahat;3;2;17;4;2;Hayır
34;Araştırma ve Geliştirme;3;4;Yaşam Bilimleri;Erkek;4;Evli;2979;3;Hayır;6;0;0;Seyahat_Etmiyor;3;1;17;3;0;Hayır
48;Araştırma ve Geliştirme;1;4;Tıp;Erkek;4;Bekar;16885;2;Hayır;27;5;2;Seyahat_Etmiyor;2;4;22;1;1;Hayır
45;Satış;9;4;Yaşam Bilimleri;Kadın;3;Evli;5593;1;Hayır;15;15;4;Seyahat_Etmiyor;3;2;13;2;12;Hayır
52;Araştırma ve Geliştirme;7;4;Yaşam Bilimleri;Erkek;2;Bekar;10445;7;Hayır;18;8;4;Nadiren_Seyahat;3;3;19;2;0;Hayır
38;Satış;10;4;Pazarlama;Erkek;3;Boşanmış;8740;0;Evet;9;8;2;Nadiren_Seyahat;3;3;14;3;7;Hayır
29;Araştırma ve Geliştirme;28;4;Yaşam Bilimleri;Kadın;4;Boşanmış;2514;4;Hayır;11;7;1;Nadiren_Seyahat;3;1;22;3;7;Hayır
28;Araştırma ve Geliştirme;3;3;Tıp;Kadın;2;Boşanmış;7655;0;Hayır;10;9;1;Nadiren_Seyahat;2;3;17;4;7;Hayır
46;Satış;3;1;Pazarlama;Erkek;3;Evli;17465;3;Hayır;23;12;4;Nadiren_Seyahat;3;4;12;1;9;Hayır
38;Satış;2;2;Pazarlama;Erkek;2;Bekar;7351;7;Hayır;10;1;0;Nadiren_Seyahat;3;3;16;4;0;Hayır
43;Araştırma ve Geliştirme;27;3;Yaşam Bilimleri;Kadın;1;Evli;10820;8;Hayır;18;8;0;Sık_Seyahat;3;3;11;3;1;Hayır
39;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Erkek;4;Boşanmış;12169;7;Hayır;21;18;11;Sık_Seyahat;3;4;11;1;5;Evet
40;Araştırma ve Geliştirme;14;3;Tıp;Erkek;3;Bekar;19626;1;Hayır;21;20;4;Nadiren_Seyahat;4;5;14;3;9;Hayır
21;Araştırma ve Geliştirme;1;1;Teknik Derece;Kadın;2;Bekar;2070;1;Evet;2;2;2;Nadiren_Seyahat;4;1;11;4;2;Hayır
39;Araştırma ve Geliştirme;9;3;Yaşam Bilimleri;Erkek;2;Bekar;6782;9;Hayır;9;5;0;Seyahat_Etmiyor;2;2;15;3;3;Hayır
36;Araştırma ve Geliştirme;18;4;Yaşam Bilimleri;Erkek;4;Bekar;7779;2;Hayır;18;11;0;Seyahat_Etmiyor;3;2;20;1;9;Hayır
31;Satış;20;3;Yaşam Bilimleri;Erkek;4;Evli;2791;0;Hayır;3;2;2;Sık_Seyahat;3;1;12;3;2;Hayır
28;Araştırma ve Geliştirme;2;1;Yaşam Bilimleri;Erkek;2;Evli;3201;0;Hayır;6;5;0;Nadiren_Seyahat;1;1;17;1;4;Hayır
35;Satış;11;2;Pazarlama;Erkek;4;Boşanmış;4968;1;Hayır;5;5;0;Sık_Seyahat;3;2;11;4;2;Hayır
49;Satış;8;4;Teknik Derece;Erkek;2;Evli;13120;6;Hayır;22;9;2;Nadiren_Seyahat;3;4;17;4;3;Hayır
34;Araştırma ve Geliştirme;2;2;Yaşam Bilimleri;Erkek;3;Bekar;4033;2;Hayır;5;3;0;Sık_Seyahat;2;2;11;4;2;Hayır
29;Araştırma ve Geliştirme;10;3;Yaşam Bilimleri;Kadın;2;Boşanmış;3291;0;Hayır;8;7;1;Sık_Seyahat;2;1;14;4;1;Hayır
42;Araştırma ve Geliştirme;29;3;Tıp;Erkek;4;Bekar;4272;4;Hayır;16;1;0;Nadiren_Seyahat;3;2;19;2;0;Hayır
29;Araştırma ve Geliştirme;8;1;Tıp;Erkek;4;Evli;5056;1;Evet;10;10;1;Nadiren_Seyahat;2;2;15;2;2;Hayır
38;İnsan Kaynakları;1;3;İnsan Kaynakları;Erkek;3;Evli;2844;1;Hayır;7;7;5;Nadiren_Seyahat;4;1;13;3;0;Hayır
28;Araştırma ve Geliştirme;6;3;Yaşam Bilimleri;Erkek;3;Boşanmış;2703;1;Evet;3;3;0;Sık_Seyahat;3;1;14;3;2;Hayır
18;Araştırma ve Geliştirme;8;1;Tıp;Erkek;3;Bekar;1904;1;Hayır;0;0;0;Seyahat_Etmiyor;3;1;12;3;0;Evet
33;Satış;9;4;Pazarlama;Kadın;1;Bekar;8224;0;Evet;6;5;0;Nadiren_Seyahat;3;2;17;1;3;Evet
41;Araştırma ve Geliştirme;12;4;Yaşam Bilimleri;Erkek;4;Evli;4766;3;Evet;6;1;0;Nadiren_Seyahat;3;1;11;2;0;Hayır
31;Araştırma ve Geliştirme;15;3;Tıp;Erkek;3;Evli;2610;1;Hayır;2;2;2;Sık_Seyahat;2;1;12;3;2;Evet
37;Araştırma ve Geliştirme;25;2;Tıp;Kadın;4;Boşanmış;5731;7;Hayır;9;6;1;Nadiren_Seyahat;3;2;13;3;3;Hayır
27;Araştırma ve Geliştirme;6;3;Yaşam Bilimleri;Erkek;3;Evli;2539;1;Hayır;4;4;2;Nadiren_Seyahat;3;1;13;4;2;Hayır
34;Satış;9;1;Yaşam Bilimleri;Kadın;3;Evli;5714;1;Hayır;6;6;1;Nadiren_Seyahat;2;2;20;2;3;Hayır
35;İnsan Kaynakları;8;4;Teknik Derece;Erkek;3;Bekar;4323;1;Hayır;6;5;1;Nadiren_Seyahat;1;1;17;3;4;Hayır
29;Satış;23;1;Yaşam Bilimleri;Kadın;1;Evli;7336;1;Hayır;11;11;3;Nadiren_Seyahat;1;3;13;4;10;Evet
40;Araştırma ve Geliştirme;9;4;Tıp;Kadın;3;Bekar;13499;9;Hayır;20;18;2;Sık_Seyahat;2;3;17;2;13;Hayır
42;Satış;12;3;Yaşam Bilimleri;Erkek;1;Bekar;13758;0;Evet;22;21;13;Sık_Seyahat;2;4;12;3;14;Evet
42;Satış;4;4;Pazarlama;Erkek;1;Bekar;5155;7;Hayır;9;6;1;Nadiren_Seyahat;4;2;13;2;5;Hayır
35;Araştırma ve Geliştirme;1;4;Tıp;Erkek;3;Evli;2258;6;Hayır;10;8;1;Nadiren_Seyahat;3;1;12;4;7;Hayır
24;Araştırma ve Geliştirme;24;3;Tıp;Erkek;2;Bekar;3597;8;Hayır;6;4;1;Nadiren_Seyahat;3;1;22;4;2;Hayır
28;Araştırma ve Geliştirme;12;1;Yaşam Bilimleri;Kadın;4;Evli;2515;1;Evet;1;1;0;Nadiren_Seyahat;2;1;11;3;0;Evet
26;Araştırma ve Geliştirme;3;4;Tıp;Erkek;4;Evli;4420;1;Hayır;8;8;0;Nadiren_Seyahat;3;1;22;1;7;Hayır
30;Satış;10;3;Pazarlama;Erkek;3;Evli;6578;1;Hayır;10;10;1;Nadiren_Seyahat;3;2;18;3;4;Hayır
40;Araştırma ve Geliştirme;26;2;Tıp;Kadın;4;Evli;4422;3;Evet;16;1;0;Sık_Seyahat;1;2;13;3;0;Hayır
35;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Erkek;2;Boşanmış;10274;2;Hayır;15;7;6;Nadiren_Seyahat;4;3;18;3;4;Hayır
34;Araştırma ve Geliştirme;1;3;Tıp;Erkek;1;Bekar;5343;0;Hayır;14;13;4;Sık_Seyahat;3;2;20;4;9;Hayır
35;Araştırma ve Geliştirme;4;4;Diğer;Erkek;4;Evli;2376;1;Hayır;2;2;2;Sık_Seyahat;4;1;13;4;2;Hayır
43;Satış;9;3;Pazarlama;Kadın;3;Bekar;5346;8;Hayır;7;4;1;Nadiren_Seyahat;2;2;13;1;3;Evet
32;Satış;2;1;Yaşam Bilimleri;Kadın;1;Boşanmış;2827;1;Hayır;1;1;0;Seyahat_Etmiyor;3;1;12;3;0;Hayır
56;Araştırma ve Geliştirme;4;4;Teknik Derece;Kadın;1;Boşanmış;19943;4;Hayır;28;5;4;Nadiren_Seyahat;3;5;13;4;2;Hayır
29;Araştırma ve Geliştirme;6;1;Tıp;Kadın;4;Evli;3131;1;Hayır;10;10;0;Nadiren_Seyahat;3;1;13;2;8;Hayır
19;Araştırma ve Geliştirme;9;2;Yaşam Bilimleri;Erkek;1;Bekar;2552;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;25;3;0;Hayır
45;Araştırma ve Geliştirme;7;3;Tıp;Kadın;3;Evli;4477;4;Evet;7;3;0;Nadiren_Seyahat;2;1;19;1;2;Hayır
37;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Kadın;4;Evli;6474;1;Hayır;14;14;3;Nadiren_Seyahat;2;2;13;4;11;Hayır
20;Araştırma ve Geliştirme;3;3;Yaşam Bilimleri;Erkek;3;Bekar;3033;1;Hayır;2;2;1;Nadiren_Seyahat;2;1;12;1;2;Hayır
44;Araştırma ve Geliştirme;10;4;Yaşam Bilimleri;Erkek;3;Bekar;2936;1;Evet;6;6;0;Nadiren_Seyahat;3;1;11;3;2;Evet
53;Araştırma ve Geliştirme;7;2;Tıp;Kadın;3;Boşanmış;18606;3;Hayır;26;7;4;Nadiren_Seyahat;3;5;18;4;7;Hayır
29;Araştırma ve Geliştirme;15;1;Yaşam Bilimleri;Kadın;4;Evli;2168;0;Evet;6;5;1;Nadiren_Seyahat;2;1;18;2;3;Hayır
